"ID","T_Con_N2_set1","T_Con_N2_set2","T_PQ_N2_set1","T_PQ_N2_set2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","foldChange","log10padj"
"WBGene00000218",20098.4434168562,16421.5478349056,52816.8901126343,40439.9047647206,32444.1965322792,1.35242622372066,0.146273856031212,82.5567865887462,1.02677482644496e-19,5.6160780136812e-18,2.55341179541563,17.2505668679944
"WBGene00000220",63.7828874160688,79.6732779052025,588.508936858946,608.673890426999,335.159748151804,3.06045322499676,0.233161908059512,169.286096634337,1.05947808984146e-38,2.23519606153981e-36,8.34234643683382,35.6506843764648
"WBGene00000241",13.6677615891576,8.85258643391139,42.8872909451863,51.8020332278297,29.3024180490212,2.07801490649445,0.675832608573831,9.32344333710015,0.00226240439077851,0.00716363379996078,4.22225849636737,2.14486662309118
"WBGene00000266",260.826450326424,159.346555810405,503.925668605939,470.103451542554,348.550531571331,1.21286806843416,0.26676815898684,20.2659591093653,6.73889707963757e-06,3.96652180438771e-05,2.31797991950509,4.40159015400878
"WBGene00000272",6.8338807945788,2.21314660847785,36.9307227583549,47.9168807357425,23.4736577242885,3.23967913653892,0.870101187044454,13.876695358916,0.000195204014259793,0.000811363040413349,9.44584025000289,3.09078477936539
"WBGene00000301",1857.676595993,2379.13260411369,5146.47491342236,4877.80895381551,3565.27326683614,1.24205227765819,0.134931549816299,82.5288875975806,1.04137013034302e-19,5.67489080623825e-18,2.36534770993846,17.2460424905585
"WBGene00000372",12.5287814567278,5.53286652119462,121.513991011361,47.9168807357425,46.8731299312565,3.22271084579632,0.730139243340042,18.3708166518783,1.81821562306634e-05,9.62416068868951e-05,9.33539356750868,4.01663713445992
"WBGene00000374",110.481072845691,95.1653041645474,291.87184115474,237.641827432669,183.790011399412,1.36045622377259,0.281008922920942,23.0735377921887,1.55921927260976e-06,1.04904556801371e-05,2.5676636395961,4.97920564669006
"WBGene00000395",215.267245029232,254.511859974952,592.082877771045,568.527314675431,407.597324362665,1.30356278491113,0.193135299028202,44.8996119504039,2.0739897463248e-11,3.45696169003664e-10,2.46837704788491,9.46130543327156
"WBGene00000397",63.7828874160688,78.5667046009636,277.576077506345,238.289352848017,164.553755592848,1.85368282514568,0.298043982315508,37.8743385254159,7.54511895842759e-10,9.748584145062e-09,3.61421623834865,8.01105845534121
"WBGene00000399",5.694900662149,3.31971991271677,119.131363736629,55.6871857199169,45.9582925078528,4.27112157117257,0.776257008277753,31.1314431965302,2.41133548748731e-08,2.33972421019794e-07,19.3079296627983,6.6308353310719
"WBGene00000401",36.4473642377536,30.9840525186899,107.218227362966,140.513015130488,78.7906648124743,1.88369408594691,0.421532839296343,19.6358356740063,9.36952993949266e-06,5.31780238840998e-05,3.69018740753098,4.27426780525524
"WBGene00000431",12.5287814567278,21.0248927805395,65.5222500551458,74.4654227650052,43.3853367643546,2.06160380086931,0.568426126151102,12.9320947422924,0.000322996137830673,0.00127370012376058,4.17450113276037,2.89493280899114
"WBGene00000435",5.694900662149,14.385452955106,45.2699182199189,50.5069823971339,28.964313558577,2.25269760516734,0.725300934832017,9.43977773696162,0.0021232922488144,0.00677691375199721,4.76573127666286,2.1689680414767
"WBGene00000437",70.6167682106475,74.1404113840079,246.601922934821,243.4695561708,158.707164675069,1.75887458072966,0.285205162204432,37.5063042229335,9.11179977295936e-10,1.15802976804702e-08,3.38434015933864,7.93628027659097
"WBGene00000439",22.779602648596,16.5985995635839,61.9483091430469,75.7604735957009,44.2717462377319,1.81198854804625,0.544980775939524,10.9032332666797,0.00095996553445935,0.00336865419108668,3.51125931833915,2.47254356919433
"WBGene00000443",310.941576153335,362.956043790367,820.815096145372,850.200870351755,586.228396610207,1.31042351734875,0.167756435155942,60.063451781458,9.18481230043822e-15,2.61351267924608e-13,2.48014336355147,12.5827753886165
"WBGene00000445",20.5016423837364,21.0248927805395,111.983481912431,92.5961343947455,61.5265378678631,2.29617078230934,0.473725424727403,23.1539995478613,1.4953186512808e-06,1.00927174781146e-05,4.91152411409521,4.99599188362907
"WBGene00000448",50.1151258269112,56.4352385161851,343.098327561491,260.952742385192,177.650358572445,2.49797390540951,0.312094327051661,62.0569093308658,3.33673561811258e-15,1.00545549657086e-13,5.64891544246799,12.997637147366
"WBGene00000449",44.4202251647622,43.156358865318,171.549163780745,208.503183742014,116.90723288821,2.1218593891787,0.348506076121876,36.4235170356926,1.5877586471873e-09,1.94589375117527e-08,4.35254552953676,7.71088087657435
"WBGene00000453",201.599483440074,286.602485797881,531.325882265364,608.673890426999,407.05043548258,1.22479691273139,0.231183157702151,27.5835848822437,1.5045017114583e-07,1.26169683559433e-06,2.33722546421351,5.8990449861738
"WBGene00000455",44.4202251647622,32.0906258229288,164.401281956548,196.847726265753,109.439964802498,2.24402581672064,0.374079703022501,35.1794673176838,3.00677073253168e-09,3.49199828691248e-08,4.73717121732657,7.45692597802049
"WBGene00000457",19.3626622513066,24.3446126932563,69.0961909672447,73.1703719343094,46.4934594615292,1.70326700622341,0.51774365160286,10.6987978374026,0.00107205172983958,0.00371383062309898,3.25637535691779,2.43017790703966
"WBGene00000463",115.03699337541,192.543754937573,400.281382155072,491.471790249034,299.833480179272,1.53715260172111,0.291039141428581,27.1046459077675,1.9273419357006e-07,1.58745040192005e-06,2.9022113821562,5.79929983486051
"WBGene00000468",5.694900662149,8.85258643391139,40.5046636704538,62.1624398733956,29.3036476599774,2.82528721590575,0.737606437580423,14.5384462366503,0.000137328211438929,0.000592827543563316,7.08755102255223,3.22707162665547
"WBGene00000469",55.8100264890602,95.1653041645474,503.925668605939,633.927381625566,322.207095221278,2.91452816515156,0.291556364059047,93.2865888613669,4.52447513238051e-22,3.15176645070733e-20,7.53980998170827,19.5014459716796
"WBGene00000476",55.8100264890602,42.0497855610791,194.184122890705,189.724946696926,120.442220409443,1.97250308880015,0.341530789772944,32.7317312926005,1.05795962958928e-08,1.10729608857367e-07,3.92448430227816,6.95573623418914
"WBGene00000478",109.342092713261,137.215089725627,459.847064023387,444.849960343987,287.813551701565,1.87413725082195,0.231772353531111,63.8807147312255,1.32185322446455e-15,4.22535247162175e-14,3.66582331028776,13.3741370571059
"WBGene00000484",2.2779602648596,5.53286652119462,44.0786045825526,32.3762707673935,21.0664255340001,3.28035837166282,0.906832773189728,13.231237469526,0.000275321982850946,0.00110278140568017,9.71597226478846,2.95751056527082
"WBGene00000490",14.8067417215874,13.2788796508671,92.9224637145704,69.2852194422222,47.5733261323118,2.52421253685939,0.555487633592535,20.3459673472063,6.46291485889007e-06,3.81624656681682e-05,5.75259353716272,4.41836357339441
"WBGene00000491",13.6677615891576,21.0248927805395,83.3919546156401,104.899117286355,55.7459315679231,2.44305925614758,0.52071107431192,21.6260815889704,3.31315787660104e-06,2.07853506888888e-05,5.43793631665798,4.6822426437118
"WBGene00000493",15.9457218540172,27.6643326059731,94.1137773519367,83.5307785798754,55.3136525979506,2.0218262373355,0.513566567461493,15.1757603307289,9.79527729932925e-05,0.000437293395273562,4.06097525756815,3.35922708203751
"WBGene00000516",68.3388079457879,113.977050336609,536.091136814829,498.594569817861,304.250391228772,2.50227798088028,0.276329273664674,77.7572612835068,1.16514155605228e-18,5.62314068620263e-17,5.66579334217592,16.2500210506757
"WBGene00000518",30.7524635756046,44.2629321695569,103.644286450867,104.251591871007,70.7278185167589,1.46962045754441,0.431190137292167,11.4709141149358,0.000706938995664973,0.00257018096700648,2.76949024625111,2.59003629682225
"WBGene00000521",2.2779602648596,6.63943982543354,45.2699182199189,42.0891519976116,24.0691175769559,3.28537053162127,0.852473184745057,15.0007777189001,0.000107466878291851,0.000475455619716614,9.74978585411473,3.32289001502878
"WBGene00000522",403.198966880149,576.524691508479,1571.34268768613,1341.02513518544,973.02287031505,1.57009610369092,0.19586456782229,61.9630490324946,3.49963014135697e-15,1.05045808795853e-13,2.96924492795911,12.9786212707511
"WBGene00000526",50.1151258269112,35.4103457356456,103.644286450867,117.202100177965,76.5929645478471,1.37254726739988,0.41704096304957,10.7070550941121,0.00106727771237323,0.00370163392586375,2.5892733294978,2.43160653313537
"WBGene00000553",63.7828874160688,64.1812516458576,184.653613791774,175.479387559273,122.024285103243,1.49146292129179,0.318420701475389,21.6906168624417,3.2035442699099e-06,2.01576232543798e-05,2.81173946580148,4.69556067601412
"WBGene00000561",17.084701986447,19.9183194763006,79.8180137035412,84.8258294105711,50.411716144215,2.15443077334883,0.510107516380976,17.6333393884889,2.67851381472577e-05,0.000135979003148402,4.45192958258295,3.86652814692963
"WBGene00000594",335.999139066791,210.248927805396,1147.23503278373,1127.98927353599,705.368093297978,2.05902467480526,0.222387083946977,81.0614900349612,2.18802481721711e-19,1.15402680359508e-17,4.16704498552597,16.9377841040761
"WBGene00000599",202.738463572504,80.7798512094414,805.32801885961,839.192938290841,482.009817983099,2.53659240463972,0.614987902556065,15.2932293792309,9.20458353306547e-05,0.000414442882317951,5.80216935012527,3.3825353145791
"WBGene00000603",23.9185827810258,18.8117461720617,210.862513813833,204.618031249927,114.552718504212,3.28221893056241,0.38672543461882,73.0224276055905,1.28184907133751e-17,5.30261823123597e-16,9.72851046563912,15.2755096393412
"WBGene00000616",15.9457218540172,8.85258643391139,63.1396227804132,77.0555244263966,41.2483638736846,2.50563072019524,0.60687035249262,16.750989208206,4.26200387988847e-05,0.000206229597962624,5.6789756276721,3.68564900486539
"WBGene00000625",36.4473642377536,36.5169190398845,179.888359242309,251.239861154974,126.02312591873,2.56861166447617,0.36831681868574,47.3185679308076,6.03379401093064e-12,1.11943555217869e-10,5.9323826791933,9.95100090444212
"WBGene00000641",47.8371655620516,21.0248927805395,296.637095704205,324.410233089283,172.47734678402,3.177074851228,0.381474208490792,65.3932913140668,6.13473762290031e-16,2.0731763207092e-14,9.04471379096426,13.6833637602049
"WBGene00000650",99.0912715213925,60.8615317331408,969.729300816158,1030.21293581846,539.973759972288,3.64698044007891,0.233521171808975,228.721482739254,1.13284159759541e-51,4.28969351622794e-49,12.5270988977472,48.3675737355462
"WBGene00000653",17.084701986447,5.53286652119462,165.592595593914,169.651658821142,89.4654557306744,3.89606217324454,0.518785073629523,56.716122913442,5.03490425400014e-14,1.30448186005393e-12,14.8878361038345,11.8845619557614
"WBGene00000672",19.3626622513066,14.385452955106,210.862513813833,220.158641218276,116.19231755963,3.67754929202772,0.406093016998164,85.4138245552917,2.42022599431238e-20,1.40164303858844e-18,12.7953640680636,17.8533625756063
"WBGene00000674",62.643907283639,105.124463902698,314.5068002647,299.156741890716,195.357978335438,1.86888578058423,0.314570794352694,34.1757037107663,5.03537222510019e-09,5.61225486945507e-08,3.65250381671042,7.25086261457088
"WBGene00000678",23.9185827810258,24.3446126932563,151.296831945518,204.618031249927,101.044514667432,2.88790003506335,0.410463569980582,48.7036830439817,2.97706829269993e-12,5.80017738081697e-11,7.40192252425744,10.2365587246557
"WBGene00000681",109.342092713261,34.3037724314066,531.325882265364,533.560942246646,302.133172414169,2.89074162931476,0.743751501166915,13.2432838980475,0.000273558239275757,0.00109690689047635,7.41651603675431,2.95983023538655
"WBGene00000683",27.3355231783152,15.4920262593449,183.462300154408,191.019997527622,104.327461779923,3.13180477451463,0.417549559204024,55.5344880494314,9.18336386304504e-14,2.30646118247362e-12,8.76530792990183,11.6370538501298
"WBGene00000685",22.779602648596,35.4103457356456,85.7745818903727,97.1288123021806,60.2733356441987,1.65362276542973,0.477048213439411,11.8370401803643,0.000580640458689477,0.00215395586383476,3.14622700131108,2.66676319996533
"WBGene00000687",9.11184105943839,15.4920262593449,90.5398364398378,95.186236056137,52.5824849536895,2.91458757146021,0.551273465738378,27.8081140851482,1.33963094645916e-07,1.1337346600177e-06,7.54012045723379,5.94548857610802
"WBGene00000689",1.1389801324298,0,51.2264864067503,50.5069823971339,25.7181122340785,6.50054253345392,1.57964479277261,33.500395574726,7.12494987770147e-09,7.69723919487164e-08,90.5437110540419,7.1136650173513
"WBGene00000695",52.3930860917708,26.5577593017342,437.212104913427,424.129147052856,235.073024339947,3.45022654813952,0.325316898348269,107.33295073537,3.76325246500068e-25,3.58552983246e-23,10.9300382763536,22.445446659714
"WBGene00000704",13.6677615891576,7.74601312967247,65.5222500551458,77.0555244263966,40.9978873000931,2.74105778958966,0.615297676159312,19.623486681083,9.43028174730138e-06,5.34817207542806e-05,6.68560346916447,4.2717946279234
"WBGene00000705",2.2779602648596,8.85258643391139,33.356781846256,43.3842028283074,21.9678828433336,2.78478989474813,0.883499618302379,9.72685221456168,0.00181595224988406,0.00593449498258194,6.89136558842067,2.22661623300422
"WBGene00000717",168.56905959961,78.5667046009636,437.212104913427,402.113282931028,271.615288011257,1.76433846722562,0.343701221932379,25.2572340684459,5.01710410370533e-07,3.80099048141515e-06,3.3971818970053,5.42010321797228
"WBGene00000738",96.8133112565329,44.2629321695569,968.537987178791,1131.22690061273,560.210282804403,3.89908920548086,0.292392682376208,156.731489303754,5.85899841528179e-36,1.06821837773928e-33,14.9191062405177,32.9713399546555
"WBGene00000741",30.7524635756046,7.74601312967247,77.4353864288087,89.3585073180062,51.323092613023,2.12017962061255,0.656373308837529,9.98955556412935,0.00157430596110571,0.00523726311418352,4.34748069306466,2.28089560708618
"WBGene00000745",6.8338807945788,3.31971991271677,40.5046636704538,40.7941011669159,22.8630913861663,3.00510694351863,0.82963318645577,13.1662084014493,0.000285042910908424,0.00113832171668351,8.02836908973887,2.94373497868395
"WBGene00000747",1.1389801324298,3.31971991271677,25.017586384692,24.6059657832191,13.5205630532644,3.46999892521473,1.13477692665343,9.69143225090031,0.00185129182493491,0.00604062697097631,11.0808674898112,2.21891798258681
"WBGene00000755",3.4169403972894,2.21314660847785,29.7828409341572,36.2614232594808,17.9185877998513,3.55896710267162,0.990818082722202,13.5215795540195,0.000235835833863635,0.000959021861882616,11.7857127375089,3.01817149253031
"WBGene00000778",76.3116688727965,70.8206914712911,162.018654681815,179.36454005136,122.128888769316,1.21716635519724,0.317957243328814,14.5402498210595,0.000137196811616195,0.000592433483610518,2.32489628019959,3.22736040366816
"WBGene00000783",541.015562904155,876.406056957228,3440.51378471384,2847.16925128459,1926.27616396495,2.14833478600732,0.210670789085071,96.5301072388736,8.7897014123625e-23,6.49031552288847e-21,4.43315801292037,20.1877341897145
"WBGene00000789",1293.88143044025,1355.55229769268,3178.42478449325,3288.78158455184,2279.16002429451,1.28782163279788,0.101715624173572,157.006665861036,5.10144658301256e-36,9.53647634657336e-34,2.44159114123192,33.0206120640718
"WBGene00000792",243.741748339977,299.881365448748,644.500677815161,577.592670490301,441.429115523547,1.16621981815861,0.197749993899424,34.2836130983362,4.76376080926026e-09,5.34990263354795e-08,2.2442288799454,7.27165412192226
"WBGene00000835",523.930860917708,497.957986907516,1458.16789213634,1148.06256141178,907.029825343334,1.34802226088804,0.168501048249488,62.4413215009848,2.74502791326758e-15,8.37573806263133e-14,2.54562914948935,13.0769769129592
"WBGene00000853",29.6134834431748,53.1155186034683,110.792168275065,124.324879746791,79.4615125171248,1.50763672398776,0.44279645004403,11.3925519089668,0.000737391616613757,0.00266710737059808,2.8434387425025,2.57395950042574
"WBGene00000857",88.8404503295243,84.0995711221582,163.209968319181,248.649759493582,146.199937316112,1.25966008959831,0.339783278379516,13.566884911315,0.000230211118135078,0.000937605568841379,2.39439320473262,3.02797982185724
"WBGene00000858",58.0879867539198,60.8615317331408,208.4798865391,214.330912480145,135.440079376577,1.83015582591202,0.308747339489551,34.6608687184167,3.92441361911987e-09,4.4788052803062e-08,3.55575476203454,7.34883781844988
"WBGene00000882",287.022993372309,240.126407019846,685.005341485615,623.56697498,458.930429214443,1.3103609345307,0.190099873247057,46.7201341232513,8.18833837109323e-12,1.48192868951354e-10,2.48003577948832,9.8291726941272
"WBGene00000893",21.6406225161662,7.74601312967247,92.9224637145704,107.489218947747,57.4495795770389,2.77584087535443,0.578938141561974,22.1520180330555,2.51891051221942e-06,1.61245212156291e-05,6.84875083941356,4.79251317197935
"WBGene00000902",9.11184105943839,11.0657330423892,55.9917409562155,58.9248127966563,33.7735319636748,2.51001505531945,0.638369533075311,15.3673152832029,8.85060839327096e-05,0.000399711879975002,5.69626022569921,3.3982529437316
"WBGene00000903",58.0879867539198,61.9681050373797,178.697045604943,163.176404667663,115.482385515977,1.50724857155061,0.329606007594977,20.6567793209344,5.4942303573458e-06,3.2983249559871e-05,2.84267382740399,4.48170655923127
"WBGene00000906",11.389801324298,17.7051728678228,65.5222500551458,68.6376940268743,40.8137295685352,2.20435559006664,0.580357339252417,14.2193686302282,0.000162687354624404,0.000690392773877355,4.60868636116034,3.16090376289194
"WBGene00000907",7.9728609270086,7.74601312967247,33.356781846256,44.6792536590031,23.4387273904851,2.31846303014939,0.757922848165837,9.27203638703039,0.00232678863352214,0.00734702042759354,4.98800541079941,2.13388875264524
"WBGene00000928",100.230251653822,160.453129114644,1104.34774183855,1053.52385077099,604.6387433445,3.04735330945384,0.225041316421995,169.333256879287,1.03464525872679e-38,2.21444075085178e-36,8.26693938945023,35.6547359351229
"WBGene00000953",7.9728609270086,11.0657330423892,50.0351727693841,67.9901686115265,34.2659838375771,2.63692575984369,0.659660135801194,15.8280389869964,6.93669260250138e-05,0.000320428765573164,6.22004819915618,3.49426850329652
"WBGene00000958",115.03699337541,80.7798512094414,277.576077506345,258.362640723801,182.938890703749,1.45207387925957,0.292694625527993,24.1652558241035,8.84130022975907e-07,6.27129307363506e-06,2.73601071313871,5.20264290305364
"WBGene00000969",95.6743311241031,109.550757119653,212.053827451199,200.73287875784,154.502948613199,1.00635493368574,0.284059591622943,12.4651804237751,0.000414608470694219,0.00159534598624602,2.00882924043744,2.79714511597816
"WBGene00000990",149.206397348304,135.001943117149,270.428195682147,346.426097211111,225.265658339678,1.12335907721671,0.261075265760243,18.3360714245706,1.85167769337386e-05,9.78024898989456e-05,2.17853618639204,4.00965008861109
"WBGene00000992",61.5049271512092,84.0995711221582,160.827341044449,152.815998022098,114.811959334978,1.10501495208871,0.3423383070412,10.3241186656459,0.00131302945449094,0.00445663502273551,2.15101107387399,2.35099293111515
"WBGene00001006",1150.3699337541,1541.45661280482,2787.67391143711,2760.40084562797,2059.975325906,1.0431189154581,0.152906927329446,45.7123117564356,1.36959243066094e-11,2.36286694112159e-10,2.06067775348852,9.62656073387491
"WBGene00001063",68.3388079457879,63.0746783416187,158.444713769716,145.045693037923,108.725973273761,1.20541223950717,0.334753715845056,12.8503295135055,0.000337419821232691,0.00132491781971932,2.30603153102979,2.8778110587455
"WBGene00001064",66.0608476809284,57.541811820424,536.091136814829,505.717349386687,291.352786425717,3.07494326043567,0.244413637859419,156.829384715446,5.57739945426392e-36,1.02958793925712e-33,8.42655687416987,32.9873365534626
"WBGene00001065",58.0879867539198,67.5009715585743,596.84813232051,554.929280953125,319.341592896532,3.19501330533469,0.239073358284857,177.114217374425,2.0679085959617e-40,4.92562486212297e-38,9.15787774343323,37.3075386673069
"WBGene00001069",72.8947284755072,78.5667046009636,680.24008693615,660.475923654828,373.044360916862,3.14505341952667,0.217850144723715,207.042589834981,6.06890317792878e-47,1.8290931047276e-44,8.84617277299449,43.7377641874485
"WBGene00001072",337.138119199221,251.192140062236,1119.83481912431,1108.56351107556,704.18214736533,1.92184723645188,0.183054160259729,105.850468237795,7.95144942537215e-25,7.38534623357836e-23,3.78907904458224,22.1316291396468
"WBGene00001075",514.819019858269,657.304542717921,5161.96199070812,4985.94569817861,2830.00781286573,3.11330295461797,0.134045133198371,481.056366362344,1.25858117447012e-106,1.85867267845747e-103,8.65361510823348,102.730797084922
"WBGene00001076",616.188251644521,732.551527406167,6582.00784644874,5989.61009196781,3480.08942936681,3.21965408363376,0.122417159074348,613.413155969099,2.02480871849742e-135,5.98047503095398e-132,9.3156348053037,131.223264318498
"WBGene00001105",44.4202251647622,60.8615317331408,201.332004714903,202.027929588536,127.160422800335,1.93677921376679,0.335888412507731,32.605563476851,1.12891136948533e-08,1.1748952152614e-07,3.82849988445018,6.93000086485014
"WBGene00001108",19.3626622513066,11.0657330423892,137.001068297123,133.390235561661,75.2049247881201,3.15396272452559,0.480869905028226,42.8970536368511,5.76974896578695e-11,8.91293438564243e-10,8.90097098384901,9.04997929061101
"WBGene00001109",7.9728609270086,6.63943982543354,36.9307227583549,37.5564740901765,22.2748744002434,2.35104798330049,0.769360553690632,9.2679751745049,0.002331953626016,0.00735703720337627,5.10194725205313,2.13329704779328
"WBGene00001115",102.508211918682,140.534809638343,260.897686583217,267.427996538671,192.842176169728,1.12000034304809,0.278438854367116,16.0108485199825,6.29805626100308e-05,0.000293869494036314,2.17347024186593,3.53184549476891
"WBGene00001118",61.5049271512092,79.6732779052025,188.227554703873,189.724946696926,129.782676614303,1.42010061143141,0.320874590778157,19.3410924244719,1.09328045977669e-05,6.10101133875387e-05,2.67604172628121,4.21459816786884
"WBGene00001121",6.8338807945788,21.0248927805395,73.8614455167098,76.4079990110488,44.5320545257192,2.42819582822292,0.639009178978066,13.9459115490636,0.00018814640180879,0.000785565751176762,5.3821993523015,3.10481745902861
"WBGene00001123",45.559205297192,43.156358865318,260.897686583217,250.592335739626,150.051396621338,2.52682514390977,0.310549485877561,65.4170896159585,6.06110065173458e-16,2.0577088373521e-14,5.76302046914336,13.6866160772301
"WBGene00001129",0,4.42629321695569,27.4002136594246,29.7861691060021,15.4031689955956,3.68132307536237,1.18405825149257,9.7355018817211,0.00180742657148609,0.00591055704333628,12.8288778319453,2.22837158689424
"WBGene00001147",41.0032847674728,37.6234923441234,207.288572901734,137.922913469097,105.959565870607,2.12749469657682,0.39668166811323,27.8874194888708,1.28583091364956e-07,1.09070367218706e-06,4.36958024443266,5.96229322467698
"WBGene00001158",52.3930860917708,79.6732779052025,269.236882044781,157.996201344881,139.824861846659,1.68602417762568,0.399203236286078,17.2505326660039,3.2760569174642e-05,0.000162733967565124,3.21768740742278,3.7885217870361
"WBGene00001163",53.5320662242006,57.541811820424,203.714631989635,216.921014141537,132.927381043949,1.92224956005622,0.314903541598899,36.7300873313919,1.35669326496237e-09,1.68366774260204e-08,3.79013585040344,7.77374360867456
"WBGene00001165",143.511496686155,179.264875286706,464.612318572852,453.915316158858,310.326001676142,1.50770535448667,0.22190678165294,45.3423546978921,1.65432527232615e-11,2.79851954429697e-10,2.84357401104901,9.55307165572145
"WBGene00001204",11.389801324298,14.385452955106,61.9483091430469,66.0475923654828,38.4427889469834,2.31249807920975,0.590990456250767,15.1580245753203,9.8877182136338e-05,0.000440887145467826,4.96742463470831,3.35567256330517
"WBGene00001207",63.7828874160688,57.541811820424,288.297900242641,277.788403184237,171.852750665843,2.22175552418321,0.285352373676995,59.6275794587497,1.14617623544821e-14,3.19224099507632e-13,4.6646069585014,12.4959043294513
"WBGene00001210",105.925152315971,98.4850240772642,842.258741617965,665.008601562263,427.919379893366,2.87952435185632,0.225031320062678,156.023525835328,8.36616819439109e-36,1.50672648652156e-33,7.35907456101841,32.8219655772641
"WBGene00001250",169.70803973204,128.362503291715,357.394091209886,275.845826938193,232.827615292959,1.08300731009706,0.276734005993723,15.1008232344916,0.000101918833082406,0.000453218105077076,2.1184474034567,3.34369274934259
"WBGene00001251",111.62005297812,97.3784507730253,282.34133205581,244.117081586147,183.864229348276,1.32982944628194,0.272502269195484,23.4966997164174,1.25128224408212e-06,8.64713906439154e-06,2.51372956131273,5.06312755658905
"WBGene00001374",50.1151258269112,73.033838079769,145.340263758687,169.004133405794,109.37334026779,1.35417785476459,0.36473561418569,13.60740765666,0.000225294775807107,0.000919638044900088,2.55651387280531,3.03638307051672
"WBGene00001377",102.508211918682,157.133409201927,319.272054814165,360.671656348764,234.896333070885,1.38994226726416,0.284397083363686,23.4217212766276,1.30101181057589e-06,8.92813309413786e-06,2.62068193304757,5.04923934421084
"WBGene00001400",5.694900662149,9.95915973815031,51.2264864067503,41.4416265822637,27.0805433473284,2.5584618618393,0.734440363780127,11.9888160482489,0.00053520781980333,0.00200750657990786,5.89079301489491,2.69734302258079
"WBGene00001403",96.8133112565329,98.4850240772642,238.262727473257,278.435928599585,177.99924785166,1.40725588339495,0.273950177779346,26.0843501098705,3.26822312977427e-07,2.56048377615419e-06,2.65232190756829,5.59167797161597
