"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"22","WBGene00000713","F26F12.1","Extracellular material","Extracellular material: collagen","Extracellular material: collagen","col-140 is an ortholog of human SFTPD (surfactant protein D)\; is predicted to be a structural constituent of cuticle."
"23","WBGene00000715","T15B7.4","Extracellular material","Extracellular material: collagen","Extracellular material: collagen","col-142 is an ortholog of human SFTPD (surfactant protein D)\; is predicted to be a structural constituent of cuticle."
"24","WBGene00000716","T15B7.3","Extracellular material","Extracellular material: collagen","Extracellular material: collagen","col-143 is an ortholog of human SFTPD (surfactant protein D)\; is predicted to be a structural constituent of cuticle."
"25","WBGene00000731","D2023.7","Extracellular material","Extracellular material: collagen","Extracellular material: collagen","col-158 is an ortholog of human COLQ\; is predicted to be a structural constituent of cuticle."
"26","WBGene00000732","F57B1.3","Extracellular material","Extracellular material: collagen","Extracellular material: collagen","col-159 is an ortholog of human MARCO (macrophage receptor with collagenous structure)\; is predicted to be a structural constituent of cuticle."
"27","WBGene00000733","F57B1.4","Extracellular material","Extracellular material: collagen","Extracellular material: collagen","col-160 is an ortholog of human MARCO (macrophage receptor with collagenous structure)\; is predicted to be a structural constituent of cuticle."
"28","WBGene00000751","C34F6.2","Extracellular material","Extracellular material: collagen","Extracellular material: collagen","col-178 is an ortholog of human MARCO (macrophage receptor with collagenous structure)\; is predicted to be a structural constituent of cuticle\; is expressed widely."
"29","WBGene00000754","W03G11.1","Extracellular material","Extracellular material: collagen","Extracellular material: collagen","col-181 is an ortholog of human MARCO (macrophage receptor with collagenous structure)\; is predicted to be a structural constituent of cuticle."
"30","WBGene00000757","F15A2.1","Extracellular material","Extracellular material: collagen","Extracellular material: collagen","col-184 is an ortholog of human SFTPD (surfactant protein D)\; is predicted to be a structural constituent of cuticle."
"31","WBGene00000982","T11F9.11","Metabolism","Metabolism: short chain dehydrogenase","Metabolism: short chain dehydrogenase","dhs-19 is an ortholog of human RDH10 (retinol dehydrogenase 10) and SDR16C5 (short chain dehydrogenase\/reductase family 16C member 5)\; is expressed in the body wall musculature, the hypodermis, the intestine, and the pharynx\; human SDR16C5 exhibits activating transcription factor binding activity, retinol dehydrogenase activity, and transcriptional repressor activity, RNA polymerase II transcription factor binding activity."
"32","WBGene00000983","F35B12.2","Metabolism","Metabolism: short chain dehydrogenase","Metabolism: short chain dehydrogenase","dhs-20 is an ortholog of human HSD17B6 (hydroxysteroid 17-beta dehydrogenase 6), DHRS9 (dehydrogenase\/reductase 9), and RDH5 (retinol dehydrogenase 5)\; human orthologs of this gene are implicated in fundus albipunctatus\; human DHRS9 exhibits alcohol dehydrogenase (NAD) activity, retinol dehydrogenase activity, and testosterone dehydrogenase (NAD+) activity."
"33","WBGene00000989","ZK816.5","Metabolism","Metabolism: short chain dehydrogenase","Metabolism: short chain dehydrogenase","dhs-26 is an ortholog of human DHRS1 (dehydrogenase\/reductase 1)\; is predicted to encode a protein with the following domains: Short-chain dehydrogenase\/reductase SDR and NAD(P)-binding domain superfamily."
"34","WBGene00001387","F15B9.1","Metabolism","Metabolism: lipid","Metabolism: lipid: binding","far-3 is predicted to have lipid binding activity\; is expressed in the hypodermis, the intestine, the male, and the vulva."
"35","WBGene00001397","W06D12.3","Metabolism","Metabolism: lipid","Metabolism: lipid: fatty acid","fat-5 is an ortholog of human SCD (stearoyl-CoA desaturase) and SCD5 (stearoyl-CoA desaturase 5)\; is predicted to have stearoyl-CoA 9-desaturase activity\; is involved in long-chain fatty acid biosynthetic process and multicellular organism development\; is expressed in the intestine and the tail."
"36","WBGene00001399","F10D2.9","Metabolism","Metabolism: lipid","Metabolism: lipid: fatty acid","fat-7 is an ortholog of human SCD (stearoyl-CoA desaturase) and SCD5 (stearoyl-CoA desaturase 5)\; exhibits stearoyl-CoA 9-desaturase activity\; is involved in fatty acid biosynthetic process and multicellular organism development\; is expressed in the intestine."
"37","WBGene00001478","Y39A1A.19","Metabolism","Metabolism: FMO","Metabolism: FMO","fmo-3 is an ortholog of human FMO5 (flavin containing monooxygenase 5)\; is predicted to have N,N-dimethylaniline monooxygenase activity, NADP binding activity, and flavin adenine dinucleotide binding activity\; is expressed in the hypodermis."
"38","WBGene00001633","Y66A7A.6","Trafficking","Trafficking: ER/Golgi","Trafficking: ER/Golgi: Golgi unassigned","gly-8 is an ortholog of human GALNT11 (polypeptide N-acetylgalactosaminyltransferase 11) and GALNTL5 (polypeptide N-acetylgalactosaminyltransferase like 5)\; is predicted to have metal ion binding activity and transferase activity, transferring glycosyl groups."
"39","WBGene00001686","F33H1.2","Metabolism","Metabolism: glycolysis","Metabolism: glycolysis","gpd-4 is an ortholog of human GAPDH\; is predicted to have NAD binding activity, NADP binding activity, and glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity\; is expressed in the germ line."
"40","WBGene00001692","W05E7.1","Signaling","Signaling: hedgehog-like","Signaling: hedgehog-like","grd-3 is predicted to have signaling receptor binding activity\; is involved in defense response to Gram-negative bacterium\; is expressed in the hypodermis."
"41","WBGene00001693","T01B10.1","Signaling","Signaling: hedgehog-like","Signaling: hedgehog-like","grd-4 is enriched in dopaminergic neurons and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and rrf-3 based on microarray, tiling array, and RNA-seq studies\; is affected by seventeen chemicals including cholesterol, lathosterol, and methylmercuric chloride based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Ground-like domain."
"42","WBGene00001921","B0035.7","Transcription: chromatin","Transcription: chromatin structure","Transcription: chromatin structure: histone","his-47 is an ortholog of human HIST2H2AA4 (histone cluster 2 H2A a4), HIST1H2AJ (histone cluster 1 H2A j), and HIST1H2AE (histone cluster 1 H2A e)\; is predicted to have DNA binding activity and protein heterodimerization activity."
"43","WBGene00001931","F54E12.5","Transcription: chromatin","Transcription: chromatin structure","Transcription: chromatin structure: histone","his-57 is an ortholog of human HIST2H2AA4 (histone cluster 2 H2A a4), HIST1H2AJ (histone cluster 1 H2A j), and HIST1H2AE (histone cluster 1 H2A e)\; is predicted to have DNA binding activity and protein heterodimerization activity."
"44","WBGene00001939","H02I12.7","Transcription: chromatin","Transcription: chromatin structure","Transcription: chromatin structure: histone","his-65 is an ortholog of human HIST2H2AA4 (histone cluster 2 H2A a4), HIST1H2AJ (histone cluster 1 H2A j), and HIST1H2AE (histone cluster 1 H2A e)\; is predicted to have DNA binding activity and protein heterodimerization activity."
"45","WBGene00003026","C12C8.3","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: RING finger","lin-41 is an ortholog of human TRIM71 (tripartite motif containing 71)\; exhibits RNA binding activity and translation repressor activity\; is involved in several processes, including epidermal cell fate specification, gamete generation, and regulation of gene expression\; localizes to the cytoplasm and messenger ribonucleoprotein complex\; is expressed in several tissues, including the alimentary system, the germ line, the hypodermal cell, and the nervous system."
"46","WBGene00003410","F21G4.2","Transmembrane transport","Transmembrane transport: ABC","Transmembrane transport: ABC","mrp-4 is an ortholog of human ABCC2 (ATP binding cassette subfamily C member 2) and ABCC3 (ATP binding cassette subfamily C member 3)\; is predicted to have ATP binding activity and ATPase activity, coupled to transmembrane movement of substances\; is involved in lipid transport involved in lipid storage and lysosome organization\; localizes to the endocytic vesicle and gut granule\; is expressed in the intestine\; human orthologs of this gene are implicated in several diseases, including Dubin-Johnson syndrome, arterial calcification of infancy, and oculocutaneous albinism."
"47","WBGene00003485","W10G6.3","Cytoskeleton","Cytoskeleton: intermediate filament protein","Cytoskeleton: intermediate filament protein","mua-6 is an ortholog of human KRT82 (keratin 82), KRT71 (keratin 71), and KRT76 (keratin 76) and members of the human LMN (Lamins) gene family including LMNB2, LMNB1, and LMNA\; is predicted to have structural molecule activity\; is involved in cell-cell adhesion\; localizes to the hemidesmosome\; is expressed in several tissues, including the gonad, the hypodermis, and the nervous system\; human orthologs of this gene are implicated in several diseases, including Charcot-Marie-Tooth disease (multiple), eye disease (multiple), and hypotrichosis (multiple)."
"48","WBGene00003530","K11G12.1","Proteolysis general","Proteolysis general: metallopeptidase","Proteolysis general: metallopeptidase","nas-11 is predicted to have metalloendopeptidase activity and zinc ion binding activity\; is expressed in several tissues, including the epithelial system, the intestine, and the nervous system."
"49","WBGene00003664","C27C7.3","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-74 is predicted to have DNA-binding activity transcription factor activity, sequence-specific DNA binding activity, and zinc ion binding activity\; is expressed in the seam cell."
"50","WBGene00003764","Y43F8C.2","Neuronal function","Neuronal function: synaptic function","Neuronal function: synaptic function: neuropeptide","nlp-26 is expressed in the hypodermis."
"51","WBGene00003766","B0213.3","Neuronal function","Neuronal function: synaptic function","Neuronal function: synaptic function: neuropeptide","nlp-28 is enriched in the body wall muscle cell, the germ line, the intestine, and the pharyngeal muscle cell based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray and RNA-seq studies\; is affected by seventeen chemicals including Rotenone, manganese chloride, and levamisole based on RNA-seq and microarray studies."
"52","WBGene00003767","B0213.4","Neuronal function","Neuronal function: synaptic function","Neuronal function: synaptic function: neuropeptide","nlp-29 is predicted to have neuropeptide receptor binding activity\; is expressed in the hypodermis and the intestine."
"53","WBGene00003879","F57H12.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ora-1 is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by nineteen chemicals including methylmercury hydroxide, 1-methylnicotinamide, and Rotenone based on RNA-seq and microarray studies."
"54","WBGene00003958","F23B2.11","Proteolysis general","Proteolysis general: serine","Proteolysis general: serine","pcp-3 is an ortholog of human PRSS16 (serine protease 16)\; is predicted to have serine-type peptidase activity\; localizes to the membrane raft."
"55","WBGene00003979","T27D12.4","Unassigned","Unassigned","Unassigned: transposon","pes-5 is affected by several genes including dpy-10, hsf-1, and sir-2.1 based on microarray and RNA-seq studies\; is affected by seven chemicals including Aspirin, Alovudine, and stavudine based on RNA-seq and microarray studies."
"56","WBGene00003987","F14B8.3","Transmembrane transport","Transmembrane transport: solute carrier","Transmembrane transport: solute carrier","pes-23 is an ortholog of human SLC22A15 (solute carrier family 22 member 15)\; is predicted to have transmembrane transporter activity."
"57","WBGene00003995","K08E7.9","Transmembrane transport","Transmembrane transport: ABC","Transmembrane transport: ABC","pgp-1 is an ortholog of human ABCB1 (ATP binding cassette subfamily B member 1), ABCB11 (ATP binding cassette subfamily B member 11), and ABCB4 (ATP binding cassette subfamily B member 4)\; is predicted to have efflux transmembrane transporter activity\; is involved in several processes, including defense response to Gram-negative bacterium, innate immune response, and response to metal ion\; localizes to the apical plasma membrane\; is expressed in the intestine and the pharynx."
"58","WBGene00004112","C46G7.4","Unassigned","Unassigned","Unassigned: prion domain","pqn-22 is an ortholog of human PRICKLE1 (prickle planar cell polarity protein 1), PRICKLE2 (prickle planar cell polarity protein 2), and PRICKLE3 (prickle planar cell polarity protein 3)\; is predicted to encode a protein with the following domain: Zasp-like motif."
"59","WBGene00004130","F54E2.3","Cytoskeleton","Cytoskeleton: unassigned","Cytoskeleton: unassigned","ketn-1 exhibits actin filament binding activity\; localizes to the I band\; is expressed in several tissues, including the alimentary system, the muscular system, and the reproductive system."
"60","WBGene00004226","K07A3.2","Signaling","Signaling: hedgehog-like","Signaling: hedgehog-like","ptr-12 is an ortholog of human PTCHD1 and PTCHD4\; is involved in molting cycle."
"61","WBGene00004989","T08A9.8","Stress response","Stress response: pathogen","Stress response: pathogen: saposin ","spp-4 is enriched in several tissues, including the alimentary system, the hypodermis, the male, the muscular system, and the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and dpy-10 based on microarray and RNA-seq studies\; is affected by fifteen chemicals including Heme, methylmercuric chloride, and bisphenol S based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Saposin B type, region 2, Saposin B type domain, and Saposin-like."
"62","WBGene00005040","F35C5.2","Transmembrane protein","Transmembrane protein: seven transmembrane receptor","Transmembrane protein: seven transmembrane receptor: sra ","sra-14 is predicted to have G protein-coupled receptor activity\; is expressed in several tissues, including the intestine, the nervous system, and the reproductive system."
"63","WBGene00006050","K07F5.11","Unassigned","Unassigned","Unassigned","ssq-1 is enriched in the amphid sheath cell, the germ line, the intestine, and the male based on RNA-seq and microarray studies\; is affected by several genes including daf-2, age-1, and dpy-10 based on microarray and RNA-seq studies\; is affected by eighteen chemicals including Ethanol, methylmercury hydroxide, and nicotinic acid based on RNA-seq and microarray studies."
"64","WBGene00006408","T14G12.3","Unassigned","Unassigned","Unassigned","tag-18 is expressed in the anal depressor muscle, the body wall musculature, and the reproductive system."
"65","WBGene00006587","F53A9.10","Muscle function","Muscle function","Muscle function","tnt-2 is an ortholog of human TNNT1, TNNT2 (troponin T2, cardiac type), and TNNT3 (troponin T3, fast skeletal type)\; is expressed in the muscular system and the reproductive system\; human TNNT3 exhibits calcium-dependent protein binding activity, troponin C binding activity, and troponin I binding activity."
"66","WBGene00006754","F07A5.7","Muscle function","Muscle function","Muscle function","unc-15 is an ortholog of human CGN and CGNL1\; exhibits SH3 domain binding activity, cytoskeletal protein binding activity, and protein kinase binding activity\; is involved in several processes, including locomotion, positive regulation of ovulation, and positive regulation of sarcomere organization\; localizes to the A band and myosin filament\; is expressed in several tissues, including the alimentary system, the gonad, the male, and the muscular system."
"67","WBGene00006759","ZK617.1","Extracellular material","Extracellular material: matrix","Extracellular material: matrix","unc-22 exhibits protein kinase binding activity and protein serine\/threonine kinase activity\; is involved in several processes, including adult locomotory behavior, behavioral response to nicotine, and cellular protein modification process\; localizes to the A band\; is expressed in the body wall musculature, the pharyngeal muscle cell, and the vulval muscle."
"68","WBGene00006764","ZK721.2","Muscle function","Muscle function","Muscle function","unc-27 is an ortholog of human TNNI1 (troponin I1, slow skeletal type), TNNI2 (troponin I2, fast skeletal type), and TNNI3\; exhibits troponin C binding activity\; is involved in locomotion and sarcomere organization\; localizes to the sarcomere\; is expressed in several tissues, including the alimentary system and the muscular system\; human orthologs of this gene are implicated in distal arthrogryposis and intrinsic cardiomyopathy (multiple)."
"69","WBGene00006789","F11C3.3","Muscle function","Muscle function","Muscle function","unc-54 is an ortholog of human MYH3 (myosin heavy chain 3), MYH15 (myosin heavy chain 15), and MYH7B (myosin heavy chain 7B)\; exhibits actin filament binding activity and microfilament motor activity\; is involved in several processes, including inositol lipid-mediated signaling, locomotion, and muscle contraction\; localizes to the A band and striated muscle myosin thick filament\; is expressed in several tissues, including the head, the intestinal cell, the male, the muscular system, and the nervous system\; human orthologs of this gene are implicated in several diseases, including Carney complex, intrinsic cardiomyopathy (multiple), and muscle tissue disease (multiple)."
"70","WBGene00006819","F08B6.4","Muscle function","Muscle function","Muscle function","unc-87 exhibits actin filament binding activity and myosin binding activity\; is involved in several processes, including actin cytoskeleton organization, negative regulation of muscle filament sliding, and negative regulation of plus-end directed microfilament motor activity\; localizes to the cytoplasmic part and intracellular organelle\; is expressed in several tissues, including the alimentary system, the head, the muscular system, and the reproductive system."
"71","WBGene00006925","K09F5.2","Metabolism","Metabolism: lipid","Metabolism: lipid: binding","vit-1 is an ortholog of human CTD-3088G3.8\; is predicted to have lipid transporter activity and nutrient reservoir activity."
"72","WBGene00006927","F59D8.1","Metabolism","Metabolism: lipid","Metabolism: lipid: binding","vit-3 is an ortholog of human CTD-3088G3.8\; is predicted to have lipid transporter activity and nutrient reservoir activity\; is expressed in the intestine."
"73","WBGene00006928","F59D8.2","Metabolism","Metabolism: lipid","Metabolism: lipid: binding","vit-4 is an ortholog of human CTD-3088G3.8\; is predicted to have lipid transporter activity and nutrient reservoir activity."
"74","WBGene00006929","C04F6.1","Metabolism","Metabolism: lipid","Metabolism: lipid: binding","vit-5 is an ortholog of human CTD-3088G3.8\; is predicted to have lipid transporter activity and nutrient reservoir activity\; is expressed in the intestine."
"75","WBGene00006980","C14F5.2","Extracellular material","Extracellular material: matrix","Extracellular material: matrix","zig-3 is expressed in the amphid sensillum, the body wall musculature, the head, the nervous system, and the vulva\; is predicted to encode a protein with the following domains: Immunoglobulin subtype 2, Immunoglobulin subtype, Immunoglobulin I-set, Immunoglobulin-like fold, and Immunoglobulin-like domain superfamily."
"76","WBGene00007071","AC3.5","Proteolysis general","Proteolysis general: unassigned","Proteolysis general: unassigned","AC3.5 is an ortholog of human NPEPPS (aminopeptidase puromycin sensitive)\; is predicted to have metallopeptidase activity and zinc ion binding activity."
"77","WBGene00007142","B0334.1","Unassigned","Unassigned","Unassigned: TransThyretin-Related family domain","ttr-18 is enriched in the PLM, the cephalic sheath cell, the coelomocyte, the hypodermis, and the intestine based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, proteomic, and RNA-seq studies\; is affected by nine chemicals including Rotenone, D-glucose, and nicotine based on RNA-seq, proteomic, and microarray studies\; is predicted to encode a protein with the following domains: Transthyretin-like and Transthyretin-like superfamily."
"78","WBGene00007290","C04B4.2","Unassigned","Unassigned","Unassigned","C04B4.2 is expressed in the head, the intestine, and the nervous system."
"79","WBGene00007331","C05C10.4","Lysosome","Lysosome: acid phosphatase","Lysosome: acid phosphatase","pho-11 is an ortholog of human ACP2 (acid phosphatase 2, lysosomal), ACP4 (acid phosphatase 4), and ACPP (acid phosphatase, prostate)\; is predicted to have acid phosphatase activity."
"80","WBGene00007358","C06A12.5","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","lact-6 is enriched in the intestine based on RNA-seq studies\; is affected by several genes including let-60, daf-12, and clk-1 based on microarray and RNA-seq studies\; is affected by eight chemicals including methylmercury hydroxide, methylmercuric chloride, and multi-walled carbon nanotube based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Beta-lactamase-related and Beta-lactamase\/transpeptidase-like."
"81","WBGene00007362","C06B3.3","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-35C1 is an ortholog of human CYP21A2 (cytochrome P450 family 21 subfamily A member 2) and members of the human CYP2 (Cytochrome P450 family 2) gene family including CYP2R1, CYP2U1, and CYP2J2\; is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity\; is involved in response to xenobiotic stimulus\; human orthologs of this gene are implicated in congenital adrenal hyperplasia."
"82","WBGene00007384","C06G8.1","Transmembrane transport","Transmembrane transport: sugar","Transmembrane transport: sugar","swt-3 is an ortholog of human SLC50A1 (solute carrier family 50 member 1)\; is expressed in the body wall musculature, the hypodermis, the intestine, the somatic gonad precursor, and the spermatheca\; human SLC50A1 exhibits glucoside transmembrane transporter activity."
"83","WBGene00007459","C08F11.12","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C08F11.12 is enriched in the germ line and the hypodermis based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and dpy-10 based on microarray, RNA-seq, tiling array, and proteomic studies\; is affected by fifteen chemicals including hydrogen sulfide, Nitric Oxide, and methylmercuric chloride based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF1505."
"84","WBGene00007963","C36A4.1","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-25A1 is an ortholog of human CYP3A7-CYP3A51P and TBXAS1 (thromboxane A synthase 1) and members of the human CYP3 (Cytochrome P450 family 3) gene family including CYP3A4, CYP3A43, and CYP3A7\; is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity\; human orthologs of this gene are implicated in essential hypertension and platelet-type bleeding disorder 14."
"85","WBGene00007964","C36A4.2","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-25A2 is an ortholog of human CYP3A7-CYP3A51P and TBXAS1 (thromboxane A synthase 1) and members of the human CYP3 (Cytochrome P450 family 3) gene family including CYP3A4, CYP3A43, and CYP3A7\; is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity\; human orthologs of this gene are implicated in essential hypertension and platelet-type bleeding disorder 14."
"86","WBGene00007989","C37A5.2","Stress response","Stress response: pathogen","Stress response: pathogen: NLP-like","fipr-22 is enriched in GABAergic neurons, the excretory cell, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray and RNA-seq studies\; is affected by ten chemicals including Rotenone, D-glucose, and indole based on RNA-seq and microarray studies."
"87","WBGene00008157","C47F8.1","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","C47F8.1 is enriched in the germ line and the intestine based on RNA-seq studies\; is affected by several genes including clk-1, sir-2.1, and pmk-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including Rotenone, Alovudine, and stavudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: F-box domain and F-box associated domain, type 2."
"88","WBGene00008220","C50B6.7","Metabolism","Metabolism: carbohydrate","Metabolism: carbohydrate","C50B6.7 is an ortholog of human AMY2A (amylase, alpha 2A (pancreatic)) and AMY2B (amylase, alpha 2B (pancreatic))\; is predicted to have alpha-amylase activity, alpha-amylase activity (releasing maltohexaose), and cation binding activity\; is expressed in the intestine."
"89","WBGene00008390","D1086.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","D1086.3 is enriched in the Z1.p, the Z4.a, the epithelial system, and the male distal tip cell based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, RNA-seq, and proteomic studies\; is affected by nineteen chemicals including Heme, methylmercuric chloride, and Tunicamycin based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Domain of unknown function DUF19 and Uncharacterised protein family UPF0376."
"90","WBGene00008394","D1086.7","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","D1086.7 is enriched in the germ line and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, glp-1, and hsf-1 based on microarray, RNA-seq, and tiling array studies\; is affected by nine chemicals including Ethanol, 1-methylnicotinamide, and Rotenone based on RNA-seq and microarray studies."
"91","WBGene00008522","F02D8.5","Neuronal function","Neuronal function: synaptic function","Neuronal function: synaptic function: neuropeptide","nlp-59 is enriched in the nervous system and the ventral nerve cord based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, clk-1, and lin-35 based on RNA-seq, microarray, and tiling array studies\; is affected by D-glucose, stavudine, and Zidovudine based on RNA-seq studies."
"92","WBGene00008560","F07H5.9","Lysosome","Lysosome: acid phosphatase","Lysosome: acid phosphatase","pho-13 is an ortholog of human ACP2 (acid phosphatase 2, lysosomal), ACP4 (acid phosphatase 4), and ACPP (acid phosphatase, prostate)\; human ACPP exhibits phosphatase activity and protein homodimerization activity."
"93","WBGene00008565","F08A8.2","Metabolism","Metabolism: lipid","Metabolism: lipid: beta oxidation","acox-1.2 is an ortholog of human ACOX1\; is predicted to have ATP binding activity, FAD binding activity, and acyl-CoA oxidase activity\; is involved in ascaroside biosynthetic process\; is expressed in the intestine\; human orthologs of this gene are implicated in peroxisomal acyl-CoA oxidase deficiency."
